month,hour,day_type,daylight_savings_status,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation,carbon_intensity,electricity_pricing,electricity_pricing_predicted_1,electricity_pricing_predicted_2,electricity_pricing_predicted_3,outdoor_dry_bulb_temperature,outdoor_relative_humidity,diffuse_solar_irradiance,direct_solar_irradiance,outdoor_dry_bulb_temperature_predicted_1,outdoor_dry_bulb_temperature_predicted_2,outdoor_dry_bulb_temperature_predicted_3,outdoor_relative_humidity_predicted_1,outdoor_relative_humidity_predicted_2,outdoor_relative_humidity_predicted_3,diffuse_solar_irradiance_predicted_1,diffuse_solar_irradiance_predicted_2,diffuse_solar_irradiance_predicted_3,direct_solar_irradiance_predicted_1,direct_solar_irradiance_predicted_2,direct_solar_irradiance_predicted_3
8,17,5,0,2.00315,0.0,0.0,0.0,404.23334,0.19759627,0.54,0.22,0.22,0.4,20.0,78.0,438.0,580.0,20.0,20.0,20.6,73.0,63.0,68.0,0.0,0.0,356.0,0.0,0.0,333.0
8,18,5,0,2.8486533,0.0,0.0,0.0,232.53,0.2107975,0.54,0.22,0.22,0.4,19.4,79.0,242.0,319.0,18.9,20.0,20.0,78.0,63.0,70.0,0.0,9.0,193.0,0.0,0.0,195.0
8,19,5,0,1.2497833,0.0,0.0,0.0,14.366667,0.21276861,0.54,0.22,0.22,0.4,19.4,79.0,22.0,129.0,20.0,20.0,19.4,68.0,63.0,73.0,0.0,144.0,17.0,0.0,168.0,77.0
8,20,5,0,0.51661664,0.0,0.0,0.0,0.0,0.21097414,0.54,0.22,0.22,0.4,19.4,76.0,0.0,0.0,19.4,21.1,19.4,73.0,59.0,76.0,0.0,152.0,0.0,0.0,11.0,0.0
8,21,5,0,0.5230833,0.0,0.0,0.0,0.0,0.18958405,0.22,0.22,0.22,0.22,19.4,76.0,0.0,0.0,20.0,21.7,18.9,65.0,57.0,78.0,0.0,427.0,0.0,0.0,210.0,0.0
8,22,5,0,3.1345167,0.0,0.0,0.0,0.0,0.15812041,0.22,0.22,0.22,0.22,19.4,76.0,0.0,0.0,20.0,21.1,19.4,63.0,68.0,79.0,0.0,618.0,0.0,0.0,343.0,0.0
8,23,5,0,4.1400332,0.0,0.0,0.0,0.0,0.15155447,0.22,0.22,0.22,0.22,20.0,73.0,0.0,0.0,20.0,21.1,19.4,63.0,66.0,79.0,0.0,810.0,0.0,0.0,572.0,0.0
8,24,5,0,1.1586833,0.0,0.0,0.0,0.0,0.13622218,0.22,0.22,0.22,0.22,18.9,78.0,0.0,0.0,20.0,22.2,18.3,63.0,61.0,84.0,9.0,875.0,0.0,0.0,593.0,0.0
8,1,6,0,1.0481334,0.0,0.0,0.0,0.0,0.12023289,0.22,0.22,0.22,0.22,20.0,68.0,0.0,0.0,20.0,22.8,18.3,63.0,61.0,84.0,144.0,677.0,0.0,168.0,259.0,0.0
8,2,6,0,0.91405,0.0,0.0,0.0,0.0,0.11686636,0.22,0.22,0.22,0.22,19.4,73.0,0.0,0.0,21.1,22.2,17.2,59.0,66.0,87.0,152.0,786.0,0.0,11.0,497.0,0.0
8,3,6,0,1.0607667,0.0,0.0,0.0,0.0,0.12123874,0.22,0.22,0.22,0.22,20.0,65.0,0.0,0.0,21.7,22.2,17.2,57.0,61.0,84.0,427.0,711.0,0.0,210.0,569.0,0.0
8,4,6,0,0.6264333,0.0,0.0,0.0,0.0,0.1168065,0.22,0.22,0.4,0.22,20.0,63.0,0.0,0.0,21.1,21.7,17.2,68.0,61.0,84.0,618.0,526.0,0.0,343.0,436.0,0.0
8,5,6,0,0.51935,0.0,0.0,0.0,0.0,0.11777603,0.22,0.22,0.4,0.22,20.0,63.0,0.0,0.0,21.1,20.6,17.2,66.0,68.0,84.0,810.0,356.0,0.0,572.0,333.0,0.0
8,6,6,0,2.05595,0.0,0.0,0.0,4.8083334,0.122667514,0.22,0.22,0.4,0.22,20.0,63.0,9.0,0.0,22.2,20.0,17.8,61.0,70.0,80.0,875.0,193.0,21.0,593.0,195.0,126.0
8,7,6,0,0.38273335,0.0,0.0,0.0,32.595833,0.11922021,0.22,0.22,0.4,0.22,20.0,63.0,144.0,168.0,22.8,19.4,18.9,61.0,73.0,75.0,677.0,17.0,178.0,259.0,77.0,387.0
8,8,6,0,1.3047333,0.0,0.0,0.0,100.2,0.12713692,0.22,0.22,0.4,0.22,21.1,59.0,152.0,11.0,22.2,19.4,20.0,66.0,76.0,70.0,786.0,0.0,365.0,497.0,0.0,483.0
8,9,6,0,1.65955,0.0,0.0,0.0,223.85417,0.1422218,0.22,0.22,0.22,0.22,21.7,57.0,427.0,210.0,22.2,18.9,20.6,61.0,78.0,68.0,711.0,0.0,573.0,569.0,0.0,602.0
8,10,6,0,1.0151,0.0,0.0,0.0,366.67084,0.15895283,0.22,0.4,0.22,0.22,21.1,68.0,618.0,343.0,21.7,19.4,20.6,61.0,79.0,68.0,526.0,0.0,739.0,436.0,0.0,657.0
8,11,6,0,2.8487666,0.0,0.0,0.0,492.4125,0.16855264,0.22,0.4,0.22,0.22,21.1,66.0,810.0,572.0,20.6,19.4,21.7,68.0,79.0,63.0,356.0,0.0,862.0,333.0,0.0,709.0
8,12,6,0,1.9472166,0.0,0.0,0.0,581.0208,0.17453809,0.22,0.4,0.22,0.22,22.2,61.0,875.0,593.0,20.0,18.3,22.2,70.0,84.0,61.0,193.0,0.0,934.0,195.0,0.0,749.0
8,13,6,0,1.3979833,0.0,0.0,0.0,633.2833,0.17656593,0.22,0.4,0.22,0.22,22.8,61.0,677.0,259.0,19.4,18.3,22.2,73.0,84.0,61.0,17.0,0.0,942.0,77.0,0.0,771.0
8,14,6,0,2.6798167,0.0,0.0,0.0,645.05414,0.17817704,0.22,0.4,0.22,0.22,22.2,66.0,786.0,497.0,19.4,17.2,22.2,76.0,87.0,61.0,0.0,0.0,895.0,0.0,0.0,812.0
8,15,6,0,1.2298334,0.0,0.0,0.0,617.8333,0.17906882,0.22,0.22,0.22,0.22,22.2,61.0,711.0,569.0,18.9,17.2,21.7,78.0,84.0,66.0,0.0,0.0,785.0,0.0,0.0,771.0
8,16,6,0,2.7432666,0.0,0.0,0.0,536.0875,0.17723949,0.4,0.22,0.22,0.4,21.7,61.0,526.0,436.0,19.4,17.2,21.1,79.0,84.0,68.0,0.0,0.0,620.0,0.0,0.0,680.0
8,17,6,0,3.3352334,0.0,0.0,0.0,406.35,0.18189801,0.4,0.22,0.22,0.4,20.6,68.0,356.0,333.0,19.4,17.2,20.6,79.0,84.0,70.0,0.0,0.0,416.0,0.0,0.0,477.0
8,18,6,0,4.131417,0.0,0.0,0.0,234.225,0.18725535,0.4,0.22,0.22,0.4,20.0,70.0,193.0,195.0,18.3,17.8,20.0,84.0,80.0,68.0,0.0,21.0,183.0,0.0,126.0,173.0
8,19,6,0,4.12065,0.0,0.0,0.0,15.416667,0.18949196,0.4,0.22,0.22,0.4,19.4,73.0,17.0,77.0,18.3,18.9,19.4,84.0,75.0,70.0,0.0,178.0,15.0,0.0,387.0,66.0
8,20,6,0,4.267017,0.0,0.0,0.0,0.0,0.18843023,0.4,0.22,0.22,0.4,19.4,76.0,0.0,0.0,17.2,20.0,18.9,87.0,70.0,75.0,0.0,365.0,0.0,0.0,483.0,0.0
8,21,6,0,2.9173667,0.0,0.0,0.0,0.0,0.18712461,0.22,0.22,0.22,0.22,18.9,78.0,0.0,0.0,17.2,20.6,18.3,84.0,68.0,81.0,0.0,573.0,0.0,0.0,602.0,0.0
8,22,6,0,1.7213167,0.0,0.0,0.0,0.0,0.17121895,0.22,0.22,0.22,0.22,19.4,79.0,0.0,0.0,17.2,20.6,18.3,84.0,68.0,84.0,0.0,739.0,0.0,0.0,657.0,0.0
8,23,6,0,1.0226667,0.0,0.0,0.0,0.0,0.15409464,0.22,0.22,0.22,0.22,19.4,79.0,0.0,0.0,17.2,21.7,18.3,84.0,63.0,87.0,0.0,862.0,0.0,0.0,709.0,0.0
8,24,6,0,0.743075,0.0,0.0,0.0,0.0,0.14622422,0.22,0.22,0.22,0.22,18.3,84.0,0.0,0.0,17.8,22.2,18.3,80.0,61.0,78.0,21.0,934.0,0.0,126.0,749.0,0.0
8,1,7,0,0.42406666,0.0,0.0,0.0,0.0,0.14251432,0.22,0.22,0.22,0.22,18.3,84.0,0.0,0.0,18.9,22.2,17.8,75.0,61.0,84.0,178.0,942.0,0.0,387.0,771.0,0.0
8,2,7,0,0.58453333,0.0,0.0,0.0,0.0,0.1409229,0.22,0.22,0.22,0.22,17.2,87.0,0.0,0.0,20.0,22.2,17.8,70.0,61.0,84.0,365.0,895.0,0.0,483.0,812.0,0.0
8,3,7,0,0.54045,0.0,0.0,0.0,0.0,0.13805278,0.22,0.22,0.22,0.22,17.2,84.0,0.0,0.0,20.6,21.7,17.2,68.0,66.0,84.0,573.0,785.0,0.0,602.0,771.0,0.0
8,4,7,0,0.37853333,0.0,0.0,0.0,0.0,0.14076443,0.22,0.22,0.4,0.22,17.2,84.0,0.0,0.0,20.6,21.1,17.2,68.0,68.0,84.0,739.0,620.0,0.0,657.0,680.0,0.0
8,5,7,0,0.41631666,0.0,0.0,0.0,0.0,0.15049617,0.22,0.22,0.4,0.22,17.2,84.0,0.0,0.0,21.7,20.6,17.2,63.0,70.0,81.0,862.0,416.0,0.0,709.0,477.0,0.0
8,6,7,0,0.41616666,0.0,0.0,0.0,4.3416667,0.16000995,0.22,0.22,0.4,0.22,17.8,80.0,21.0,126.0,22.2,20.0,17.8,61.0,68.0,80.0,934.0,183.0,18.0,749.0,173.0,108.0
8,7,7,0,0.42356667,0.0,0.0,0.0,29.4625,0.17179501,0.22,0.22,0.4,0.22,18.9,75.0,178.0,387.0,22.2,19.4,18.9,61.0,70.0,75.0,942.0,15.0,181.0,771.0,66.0,397.0
8,8,7,0,0.43265,0.0,0.0,0.0,98.229164,0.19232084,0.22,0.22,0.4,0.22,20.0,70.0,365.0,483.0,22.2,18.9,20.0,61.0,75.0,70.0,895.0,0.0,369.0,812.0,0.0,471.0
8,9,7,0,0.5618167,0.0,0.0,0.0,223.35417,0.19825311,0.22,0.22,0.22,0.22,20.6,68.0,573.0,602.0,21.7,18.3,21.0,66.0,81.0,64.0,785.0,0.0,541.0,771.0,0.0,520.0
8,10,7,0,0.85648334,0.0,0.0,0.0,366.44168,0.20196563,0.22,0.4,0.22,0.22,20.6,68.0,739.0,657.0,21.1,18.3,21.7,68.0,84.0,66.0,620.0,0.0,711.0,680.0,0.0,568.0
8,11,7,0,1.2786167,0.0,0.0,0.0,490.69168,0.20601249,0.22,0.4,0.22,0.22,21.7,63.0,862.0,709.0,20.6,18.3,22.2,70.0,87.0,64.0,416.0,0.0,873.0,477.0,0.0,727.0
8,12,7,0,3.3530667,0.0,0.0,0.0,582.975,0.2091158,0.22,0.4,0.22,0.22,22.2,61.0,934.0,749.0,20.0,18.3,22.8,68.0,78.0,59.0,183.0,0.0,934.0,173.0,0.0,749.0
8,13,7,0,3.4007084,0.0,0.0,0.0,632.89374,0.21177243,0.22,0.4,0.22,0.22,22.2,61.0,942.0,771.0,19.4,17.8,22.2,70.0,84.0,61.0,15.0,0.0,936.0,66.0,0.0,759.0
8,14,7,0,1.552,0.0,0.0,0.0,648.81665,0.20919389,0.22,0.4,0.22,0.22,22.2,61.0,895.0,812.0,18.9,17.8,22.2,75.0,84.0,59.0,0.0,0.0,896.0,0.0,0.0,812.0
8,15,7,0,1.57345,0.0,0.0,0.0,615.80414,0.2019597,0.22,0.22,0.22,0.22,21.7,66.0,785.0,771.0,18.3,17.2,21.7,81.0,84.0,63.0,0.0,0.0,779.0,0.0,0.0,771.0
8,16,7,0,1.8438667,0.0,0.0,0.0,526.85,0.19910625,0.4,0.22,0.22,0.54,21.1,68.0,620.0,680.0,18.3,17.2,21.7,84.0,84.0,66.0,0.0,0.0,621.0,0.0,0.0,692.0
8,17,7,0,1.6728667,0.0,0.0,0.0,395.3375,0.20060748,0.4,0.22,0.22,0.54,20.6,70.0,416.0,477.0,18.3,17.2,20.6,87.0,81.0,68.0,0.0,0.0,417.0,0.0,0.0,549.0
8,18,7,0,1.5784833,0.0,0.0,0.0,226.45833,0.20029357,0.4,0.22,0.22,0.54,20.0,68.0,183.0,173.0,18.3,17.8,20.0,78.0,80.0,70.0,0.0,18.0,186.0,0.0,108.0,214.0
8,19,7,0,1.2407833,0.0,0.0,0.0,11.683333,0.20097925,0.4,0.22,0.22,0.54,19.4,70.0,15.0,66.0,17.8,18.9,19.4,84.0,75.0,73.0,0.0,181.0,14.0,0.0,397.0,79.0
8,20,7,0,1.2977834,0.0,0.0,0.0,0.0,0.20128506,0.4,0.22,0.22,0.54,18.9,75.0,0.0,0.0,17.8,20.0,18.3,84.0,70.0,81.0,0.0,369.0,0.0,0.0,471.0,0.0
8,21,7,0,1.3730333,0.0,0.0,0.0,0.0,0.19162135,0.22,0.22,0.22,0.22,18.3,81.0,0.0,0.0,17.2,21.0,18.9,84.0,64.0,78.0,0.0,541.0,0.0,0.0,520.0,0.0
8,22,7,0,1.3935167,0.0,0.0,0.0,0.0,0.17962454,0.22,0.22,0.22,0.22,18.3,84.0,0.0,0.0,17.2,21.7,18.3,84.0,66.0,78.0,0.0,711.0,0.0,0.0,568.0,0.0
8,23,7,0,3.08955,0.0,0.0,0.0,0.0,0.16730984,0.22,0.22,0.22,0.22,18.3,87.0,0.0,0.0,17.2,22.2,18.3,81.0,64.0,78.0,0.0,873.0,0.0,0.0,727.0,0.0
8,24,7,0,1.1376333,0.0,0.0,0.0,0.0,0.14908981,0.22,0.22,0.22,0.22,18.3,78.0,0.0,0.0,17.8,22.8,18.3,80.0,59.0,81.0,18.0,934.0,0.0,108.0,749.0,0.0
8,1,1,0,0.22955,0.0,0.0,0.0,0.0,0.14422876,0.22,0.22,0.22,0.22,17.8,84.0,0.0,0.0,18.9,22.2,17.8,75.0,61.0,84.0,181.0,936.0,0.0,397.0,759.0,0.0
8,2,1,0,0.23131667,0.0,0.0,0.0,0.0,0.13992415,0.22,0.22,0.22,0.22,17.8,84.0,0.0,0.0,20.0,22.2,18.3,70.0,59.0,78.0,369.0,896.0,0.0,471.0,812.0,0.0
8,3,1,0,0.2826,0.0,0.0,0.0,0.0,0.14205489,0.22,0.22,0.22,0.22,17.2,84.0,0.0,0.0,21.0,21.7,17.2,64.0,63.0,81.0,541.0,779.0,0.0,520.0,771.0,0.0
8,4,1,0,0.46075,0.0,0.0,0.0,0.0,0.14112355,0.22,0.22,0.54,0.22,17.2,84.0,0.0,0.0,21.7,21.7,17.2,66.0,66.0,84.0,711.0,621.0,0.0,568.0,692.0,0.0
8,5,1,0,0.27375,0.0,0.0,0.0,0.0,0.14697811,0.22,0.22,0.54,0.22,17.2,81.0,0.0,0.0,22.2,20.6,17.2,64.0,68.0,84.0,873.0,417.0,0.0,727.0,549.0,0.0
8,6,1,0,0.31601667,0.0,0.0,0.0,2.8375,0.1574251,0.22,0.22,0.54,0.22,17.8,80.0,18.0,108.0,22.8,20.0,17.8,59.0,70.0,78.0,934.0,186.0,17.0,749.0,214.0,100.0
8,7,1,0,0.7234167,0.0,0.0,0.0,28.754168,0.16796638,0.22,0.22,0.54,0.22,18.9,75.0,181.0,397.0,22.2,19.4,18.9,61.0,73.0,75.0,936.0,14.0,188.0,759.0,79.0,438.0
8,8,1,0,1.32505,0.0,0.0,0.0,100.941666,0.18931839,0.22,0.22,0.54,0.22,20.0,70.0,369.0,471.0,22.2,18.3,20.0,59.0,81.0,70.0,896.0,0.0,401.0,812.0,0.0,625.0
8,9,1,0,0.23455,0.0,0.0,0.0,223.16667,0.20079434,0.22,0.22,0.22,0.22,21.0,64.0,541.0,520.0,21.7,18.9,21.7,63.0,78.0,61.0,779.0,0.0,609.0,771.0,0.0,736.0
8,10,1,0,0.24065,0.0,0.0,0.0,364.75,0.19835591,0.22,0.54,0.22,0.22,21.7,66.0,711.0,568.0,21.7,18.3,21.7,66.0,78.0,66.0,621.0,0.0,772.0,692.0,0.0,793.0
8,11,1,0,0.246,0.0,0.0,0.0,489.54584,0.20062073,0.22,0.54,0.22,0.22,22.2,64.0,873.0,727.0,20.6,18.3,22.2,68.0,78.0,64.0,417.0,0.0,891.0,549.0,0.0,810.0
8,12,1,0,0.77933335,0.0,0.0,0.0,580.35,0.2019375,0.22,0.54,0.22,0.22,22.8,59.0,934.0,749.0,20.0,18.3,22.2,70.0,81.0,64.0,186.0,0.0,952.0,214.0,0.0,815.0
8,13,1,0,0.9228,0.0,0.0,0.0,632.5,0.2033238,0.22,0.54,0.22,0.22,22.2,61.0,936.0,759.0,19.4,17.8,21.7,73.0,84.0,68.0,14.0,0.0,955.0,79.0,0.0,819.0
8,14,1,0,1.8790166,0.0,0.0,0.0,644.86664,0.20633447,0.22,0.54,0.22,0.22,22.2,59.0,896.0,812.0,18.3,18.3,21.7,81.0,78.0,66.0,0.0,0.0,896.0,0.0,0.0,812.0
8,15,1,0,0.89056665,0.0,0.0,0.0,612.35834,0.2078082,0.22,0.22,0.22,0.22,21.7,63.0,779.0,771.0,18.9,17.2,21.7,78.0,81.0,68.0,0.0,0.0,779.0,0.0,0.0,771.0
8,16,1,0,2.5402834,0.0,0.0,0.0,534.9625,0.20482904,0.54,0.22,0.22,0.54,21.7,66.0,621.0,692.0,18.3,17.2,21.7,78.0,84.0,68.0,0.0,0.0,615.0,0.0,0.0,680.0
8,17,1,0,2.5602,0.0,0.0,0.0,410.73334,0.2072389,0.54,0.22,0.22,0.54,20.6,68.0,417.0,549.0,18.3,17.2,20.6,78.0,84.0,70.0,0.0,0.0,385.0,0.0,0.0,438.0
8,18,1,0,2.4899666,0.0,0.0,0.0,241.49167,0.20766042,0.54,0.22,0.22,0.54,20.0,70.0,186.0,214.0,18.3,17.8,19.4,81.0,78.0,79.0,0.0,17.0,189.0,0.0,100.0,199.0
8,19,1,0,1.0331,0.0,0.0,0.0,11.716666,0.20728707,0.54,0.22,0.22,0.54,19.4,73.0,14.0,79.0,17.8,18.9,18.9,84.0,75.0,75.0,0.0,188.0,13.0,0.0,438.0,71.0
8,20,1,0,1.3271166,0.0,0.0,0.0,0.0,0.20591335,0.54,0.22,0.22,0.54,18.3,81.0,0.0,0.0,18.3,20.0,18.9,78.0,70.0,75.0,0.0,401.0,0.0,0.0,625.0,0.0
8,21,1,0,1.50865,0.0,0.0,0.0,0.0,0.19358204,0.22,0.22,0.22,0.22,18.9,78.0,0.0,0.0,17.2,21.7,18.9,81.0,61.0,81.0,0.0,609.0,0.0,0.0,736.0,0.0
8,22,1,0,1.2637666,0.0,0.0,0.0,0.0,0.17046855,0.22,0.22,0.22,0.22,18.3,78.0,0.0,0.0,17.2,21.7,18.9,84.0,66.0,81.0,0.0,772.0,0.0,0.0,793.0,0.0
8,23,1,0,2.2306166,0.0,0.0,0.0,0.0,0.15631258,0.22,0.22,0.22,0.22,18.3,78.0,0.0,0.0,17.2,22.2,18.9,84.0,64.0,81.0,0.0,891.0,0.0,0.0,810.0,0.0
8,24,1,0,1.263,0.0,0.0,0.0,0.0,0.13588741,0.22,0.22,0.22,0.22,18.3,81.0,0.0,0.0,17.8,22.2,17.8,78.0,64.0,84.0,17.0,952.0,0.0,100.0,815.0,0.0
8,1,2,0,0.25495,0.0,0.0,0.0,0.0,0.1280677,0.22,0.22,0.22,0.22,17.8,84.0,0.0,0.0,18.9,21.7,18.9,75.0,68.0,78.0,188.0,955.0,0.0,438.0,819.0,0.0
8,2,2,0,0.24846667,0.0,0.0,0.0,0.0,0.1285225,0.22,0.22,0.22,0.22,18.3,78.0,0.0,0.0,20.0,21.7,18.9,70.0,66.0,78.0,401.0,896.0,0.0,625.0,812.0,0.0
8,3,2,0,0.28611666,0.0,0.0,0.0,0.0,0.12293941,0.22,0.22,0.22,0.22,17.2,81.0,0.0,0.0,21.7,21.7,18.9,61.0,68.0,75.0,609.0,779.0,0.0,736.0,771.0,0.0
8,4,2,0,0.2902,0.0,0.0,0.0,0.0,0.12372019,0.22,0.22,0.54,0.22,17.2,84.0,0.0,0.0,21.7,21.7,18.9,66.0,68.0,70.0,772.0,615.0,0.0,793.0,680.0,0.0
8,5,2,0,0.3257,0.0,0.0,0.0,0.0,0.12862471,0.22,0.22,0.54,0.22,17.2,84.0,0.0,0.0,22.2,20.6,19.4,64.0,70.0,66.0,891.0,385.0,0.0,810.0,438.0,0.0
8,6,2,0,0.30123332,0.0,0.0,0.0,7.8166666,0.13603885,0.22,0.22,0.54,0.22,17.8,78.0,17.0,100.0,22.2,19.4,20.0,64.0,79.0,63.0,952.0,189.0,4.0,815.0,199.0,0.0
8,7,2,0,0.44341666,0.0,0.0,0.0,31.445833,0.15182649,0.22,0.22,0.54,0.22,18.9,75.0,188.0,438.0,21.7,18.9,19.4,68.0,75.0,66.0,955.0,13.0,116.0,819.0,71.0,83.0
8,8,2,0,0.6433333,0.0,0.0,0.0,99.28333,0.16784854,0.22,0.22,0.54,0.22,20.0,70.0,401.0,625.0,21.7,18.9,20.0,66.0,75.0,63.0,896.0,0.0,269.0,812.0,0.0,114.0
8,9,2,0,0.81381667,0.0,0.0,0.0,226.57083,0.1798351,0.22,0.22,0.22,0.22,21.7,61.0,609.0,736.0,21.7,18.9,21.1,68.0,81.0,59.0,779.0,0.0,442.0,771.0,0.0,239.0
8,10,2,0,0.53078336,0.0,0.0,0.0,372.5,0.18035902,0.22,0.54,0.22,0.22,21.7,66.0,772.0,793.0,21.7,18.9,21.1,68.0,81.0,68.0,615.0,0.0,771.0,680.0,0.0,710.0
8,11,2,0,1.1692333,0.0,0.0,0.0,501.45,0.18698144,0.22,0.54,0.22,0.22,22.2,64.0,891.0,810.0,20.6,18.9,21.7,70.0,81.0,63.0,385.0,0.0,891.0,438.0,0.0,810.0
8,12,2,0,0.48268333,0.0,0.0,0.0,594.9083,0.1928982,0.22,0.54,0.22,0.22,22.2,64.0,952.0,815.0,19.4,17.8,22.2,79.0,84.0,59.0,189.0,0.0,952.0,199.0,0.0,815.0
8,13,2,0,1.33445,0.0,0.0,0.0,644.1458,0.1996825,0.22,0.54,0.22,0.22,21.7,68.0,955.0,819.0,18.9,18.9,22.2,75.0,78.0,61.0,13.0,0.0,949.0,71.0,0.0,819.0
8,14,2,0,1.5922,0.0,0.0,0.0,651.0417,0.20017584,0.22,0.54,0.22,0.22,21.7,66.0,896.0,812.0,18.9,18.9,21.7,75.0,78.0,66.0,0.0,0.0,890.0,0.0,0.0,813.0
8,15,2,0,2.0638666,0.0,0.0,0.0,618.19586,0.20570453,0.22,0.22,0.22,0.22,21.7,68.0,779.0,771.0,18.9,18.9,21.1,81.0,75.0,71.0,0.0,0.0,780.0,0.0,0.0,772.0
8,16,2,0,2.0493834,0.0,0.0,0.0,541.2792,0.21330336,0.54,0.22,0.22,0.54,21.7,68.0,615.0,680.0,18.9,18.9,20.6,81.0,70.0,73.0,0.0,0.0,615.0,0.0,0.0,693.0
8,17,2,0,2.19845,0.0,0.0,0.0,415.00833,0.22198917,0.54,0.22,0.22,0.54,20.6,70.0,385.0,438.0,18.9,19.4,20.6,81.0,66.0,70.0,0.0,0.0,420.0,0.0,0.0,570.0
8,18,2,0,1.36595,0.0,0.0,0.0,237.68333,0.22708718,0.54,0.22,0.22,0.54,19.4,79.0,189.0,199.0,17.8,20.0,20.0,84.0,63.0,70.0,0.0,4.0,219.0,0.0,0.0,289.0
8,19,2,0,2.02715,0.0,0.0,0.0,8.625,0.21985929,0.54,0.22,0.22,0.54,18.9,75.0,13.0,71.0,18.9,19.4,19.4,78.0,66.0,76.0,0.0,116.0,14.0,0.0,83.0,99.0
8,20,2,0,1.2350667,0.0,0.0,0.0,0.0,0.21403004,0.54,0.22,0.22,0.54,18.9,75.0,0.0,0.0,18.9,20.0,18.9,78.0,63.0,78.0,0.0,269.0,0.0,0.0,114.0,0.0
8,21,2,0,1.3295667,0.0,0.0,0.0,0.0,0.2042864,0.22,0.22,0.22,0.22,18.9,81.0,0.0,0.0,18.9,21.1,18.9,75.0,59.0,78.0,0.0,442.0,0.0,0.0,239.0,0.0
8,22,2,0,1.4682833,0.0,0.0,0.0,0.0,0.19087927,0.22,0.22,0.22,0.22,18.9,81.0,0.0,0.0,18.9,21.1,18.9,70.0,68.0,78.0,0.0,771.0,0.0,0.0,710.0,0.0
8,23,2,0,0.80123335,0.0,0.0,0.0,0.0,0.16755134,0.22,0.22,0.22,0.22,18.9,81.0,0.0,0.0,19.4,21.7,18.3,66.0,63.0,87.0,0.0,891.0,0.0,0.0,810.0,0.0
8,24,2,0,1.0259084,0.0,0.0,0.0,0.0,0.13903761,0.22,0.22,0.22,0.22,17.8,84.0,0.0,0.0,20.0,22.2,18.9,63.0,59.0,78.0,4.0,952.0,0.0,0.0,815.0,0.0
8,1,3,0,1.5454,0.0,0.0,0.0,0.0,0.1283244,0.22,0.22,0.22,0.22,18.9,78.0,0.0,0.0,19.4,22.2,17.8,66.0,61.0,84.0,116.0,949.0,0.0,83.0,819.0,0.0
8,2,3,0,0.24611667,0.0,0.0,0.0,0.0,0.12524563,0.22,0.22,0.22,0.22,18.9,78.0,0.0,0.0,20.0,21.7,17.8,63.0,66.0,84.0,269.0,890.0,0.0,114.0,813.0,0.0
8,3,3,0,0.24658333,0.0,0.0,0.0,0.0,0.12526178,0.22,0.22,0.22,0.22,18.9,75.0,0.0,0.0,21.1,21.1,18.3,59.0,71.0,81.0,442.0,780.0,0.0,239.0,772.0,0.0
8,4,3,0,0.27951667,0.0,0.0,0.0,0.0,0.124736734,0.22,0.22,0.54,0.22,18.9,70.0,0.0,0.0,21.1,20.6,17.8,68.0,73.0,80.0,771.0,615.0,0.0,710.0,693.0,0.0
8,5,3,0,0.28998333,0.0,0.0,0.0,0.0,0.12786098,0.22,0.22,0.54,0.22,19.4,66.0,0.0,0.0,21.7,20.6,17.8,63.0,70.0,80.0,891.0,420.0,0.0,810.0,570.0,0.0
8,6,3,0,0.32435,0.0,0.0,0.0,0.6375,0.13398606,0.22,0.22,0.54,0.22,20.0,63.0,4.0,0.0,22.2,20.0,18.3,59.0,70.0,78.0,952.0,219.0,15.0,815.0,289.0,70.0
8,7,3,0,0.2975,0.0,0.0,0.0,23.191668,0.14996739,0.22,0.22,0.54,0.22,19.4,66.0,116.0,83.0,22.2,19.4,19.4,61.0,76.0,73.0,949.0,14.0,100.0,819.0,99.0,42.0
8,8,3,0,0.41101667,0.0,0.0,0.0,93.82083,0.17096616,0.22,0.22,0.54,0.22,20.0,63.0,269.0,114.0,21.7,18.9,20.6,66.0,78.0,68.0,890.0,0.0,221.0,813.0,0.0,45.0
8,9,3,0,0.252,0.0,0.0,0.0,222.79584,0.18427971,0.22,0.22,0.22,0.22,21.1,59.0,442.0,239.0,21.1,18.9,20.0,71.0,78.0,73.0,780.0,0.0,291.0,772.0,0.0,58.0
8,10,3,0,0.25775,0.0,0.0,0.0,370.6125,0.20126699,0.22,0.54,0.22,0.22,21.1,68.0,771.0,710.0,20.6,18.9,20.6,73.0,78.0,70.0,615.0,0.0,705.0,693.0,0.0,491.0
8,11,3,0,0.26226667,0.0,0.0,0.0,496.36667,0.20784968,0.22,0.54,0.22,0.22,21.7,63.0,891.0,810.0,20.6,18.3,21.7,70.0,87.0,66.0,420.0,0.0,856.0,570.0,0.0,685.0
8,12,3,0,0.89743334,0.0,0.0,0.0,593.45,0.214958,0.22,0.54,0.22,0.22,22.2,59.0,952.0,815.0,20.0,18.9,21.7,70.0,78.0,66.0,219.0,0.0,917.0,289.0,0.0,701.0
8,13,3,0,1.9614834,0.0,0.0,0.0,644.675,0.22032925,0.22,0.54,0.22,0.22,22.2,61.0,949.0,819.0,19.4,17.8,21.7,76.0,84.0,63.0,14.0,0.0,924.0,99.0,0.0,741.0
